  -3.0000000000000000        0.0000000000000000       -0.0000000000000000       -1.5000000000000000      -0.38196601125010510      -0.38196601125010510       -2.6180339887498949     
  -2.9969999999999999        0.0000000000000000       -0.0000000000000000       -1.4984999999999999      -0.38247927886620303      -0.38247927886620303       -2.6145207211337969     
  -2.9940000000000002        0.0000000000000000       -0.0000000000000000       -1.4970000000000001      -0.38299416518583707      -0.38299416518583707       -2.6110058348141632     
  -2.9910000000000001        0.0000000000000000       -0.0000000000000000       -1.4955000000000001      -0.38351067900811198      -0.38351067900811198       -2.6074893209918883     
  -2.9880000000000000        0.0000000000000000       -0.0000000000000000       -1.4940000000000000      -0.38402882920320858      -0.38402882920320858       -2.6039711707967914     
  -2.9849999999999999        0.0000000000000000       -0.0000000000000000       -1.4924999999999999      -0.38454862471316020      -0.38454862471316020       -2.6004513752868395     
  -2.9820000000000002        0.0000000000000000       -0.0000000000000000       -1.4910000000000001      -0.38507007455264142      -0.38507007455264142       -2.5969299254473590     
  -2.9790000000000001        0.0000000000000000       -0.0000000000000000       -1.4895000000000000      -0.38559318780976803      -0.38559318780976803       -2.5934068121902323     
  -2.9760000000000000        0.0000000000000000       -0.0000000000000000       -1.4880000000000000      -0.38611797364690625      -0.38611797364690625       -2.5898820263530937     
  -2.9729999999999999        0.0000000000000000       -0.0000000000000000       -1.4864999999999999      -0.38664444130149533      -0.38664444130149533       -2.5863555586985045     
  -2.9700000000000002        0.0000000000000000       -0.0000000000000000       -1.4850000000000001      -0.38717260008688048      -0.38717260008688048       -2.5828273999131195     
  -2.9670000000000001        0.0000000000000000       -0.0000000000000000       -1.4835000000000000      -0.38770245939315973      -0.38770245939315973       -2.5792975406068406     
  -2.9640000000000000        0.0000000000000000       -0.0000000000000000       -1.4820000000000000      -0.38823402868803769      -0.38823402868803769       -2.5757659713119621     
  -2.9609999999999999        0.0000000000000000       -0.0000000000000000       -1.4804999999999999      -0.38876731751769933      -0.38876731751769933       -2.5722326824823005     
  -2.9580000000000002        0.0000000000000000       -0.0000000000000000       -1.4790000000000001      -0.38930233550768767      -0.38930233550768767       -2.5686976644923125     
  -2.9550000000000001        0.0000000000000000       -0.0000000000000000       -1.4775000000000000      -0.38983909236380110      -0.38983909236380110       -2.5651609076361988     
  -2.9520000000000000        0.0000000000000000       -0.0000000000000000       -1.4760000000000000      -0.39037759787299886      -0.39037759787299886       -2.5616224021270009     
  -2.9489999999999998        0.0000000000000000       -0.0000000000000000       -1.4744999999999999      -0.39091786190432254      -0.39091786190432254       -2.5580821380956773     
  -2.9460000000000002        0.0000000000000000       -0.0000000000000000       -1.4730000000000001      -0.39145989440982820      -0.39145989440982820       -2.5545401055901720     
  -2.9430000000000001        0.0000000000000000       -0.0000000000000000       -1.4715000000000000      -0.39200370542553520      -0.39200370542553520       -2.5509962945744649     
  -2.9399999999999999        0.0000000000000000       -0.0000000000000000       -1.4700000000000000      -0.39254930507238539      -0.39254930507238539       -2.5474506949276146     
  -2.9369999999999998        0.0000000000000000       -0.0000000000000000       -1.4684999999999999      -0.39309670355721882      -0.39309670355721882       -2.5439032964427808     
