 # Energia   DOS_Total   Transmitancia
   -4.1827500000E+00    2.7657527220E-04    0.0000000000E+00
   -4.1805000000E+00    2.7701372381E-04    0.0000000000E+00
   -4.1782500000E+00    2.7745330536E-04    0.0000000000E+00
   -4.1760000000E+00    2.7789402093E-04    0.0000000000E+00
   -4.1737500000E+00    2.7833587464E-04    0.0000000000E+00
   -4.1715000000E+00    2.7877887063E-04    0.0000000000E+00
   -4.1692500000E+00    2.7922301303E-04    0.0000000000E+00
   -4.1670000000E+00    2.7966830603E-04    0.0000000000E+00
   -4.1647500000E+00    2.8011475382E-04    0.0000000000E+00
   -4.1625000000E+00    2.8056236060E-04    0.0000000000E+00
   -4.1602500000E+00    2.8101113060E-04    0.0000000000E+00
   -4.1580000000E+00    2.8146106809E-04    0.0000000000E+00
   -4.1557500000E+00    2.8191217732E-04    0.0000000000E+00
   -4.1535000000E+00    2.8236446259E-04    0.0000000000E+00
   -4.1512500000E+00    2.8281792821E-04    0.0000000000E+00
   -4.1490000000E+00    2.8327257852E-04    0.0000000000E+00
   -4.1467500000E+00    2.8372841785E-04    0.0000000000E+00
   -4.1445000000E+00    2.8418545059E-04    0.0000000000E+00
   -4.1422500000E+00    2.8464368114E-04    0.0000000000E+00
   -4.1400000000E+00    2.8510311389E-04    0.0000000000E+00
   -4.1377500000E+00    2.8556375330E-04    0.0000000000E+00
   -4.1355000000E+00    2.8602560382E-04    0.0000000000E+00
   -4.1332500000E+00    2.8648866992E-04    0.0000000000E+00
   -4.1310000000E+00    2.8695295610E-04    0.0000000000E+00
   -4.1287500000E+00    2.8741846690E-04    0.0000000000E+00
   -4.1265000000E+00    2.8788520684E-04    0.0000000000E+00
   -4.1242500000E+00    2.8835318049E-04    0.0000000000E+00
   -4.1220000000E+00    2.8882239244E-04    0.0000000000E+00
   -4.1197500000E+00    2.8929284730E-04    0.0000000000E+00
   -4.1175000000E+00    2.8976454971E-04    0.0000000000E+00
   -4.1152500000E+00    2.9023750430E-04    0.0000000000E+00
   -4.1130000000E+00    2.9071171576E-04    0.0000000000E+00
   -4.1107500000E+00    2.9118718878E-04    0.0000000000E+00
   -4.1085000000E+00    2.9166392810E-04    0.0000000000E+00
   -4.1062500000E+00    2.9214193844E-04    0.0000000000E+00
   -4.1040000000E+00    2.9262122458E-04    0.0000000000E+00
   -4.1017500000E+00    2.9310179131E-04    0.0000000000E+00
   -4.0995000000E+00    2.9358364343E-04    0.0000000000E+00
   -4.0972500000E+00    2.9406678580E-04    0.0000000000E+00
   -4.0950000000E+00    2.9455122325E-04    0.0000000000E+00
   -4.0927500000E+00    2.9503696069E-04    0.0000000000E+00
   -4.0905000000E+00    2.9552400302E-04    0.0000000000E+00
   -4.0882500000E+00    2.9601235516E-04    0.0000000000E+00
   -4.0860000000E+00    2.9650202208E-04    0.0000000000E+00
   -4.0837500000E+00    2.9699300876E-04    0.0000000000E+00
   -4.0815000000E+00    2.9748532019E-04    0.0000000000E+00
   -4.0792500000E+00    2.9797896141E-04    0.0000000000E+00
   -4.0770000000E+00    2.9847393747E-04    0.0000000000E+00
   -4.0747500000E+00    2.9897025345E-04    0.0000000000E+00
   -4.0725000000E+00    2.9946791445E-04    0.0000000000E+00
   -4.0702500000E+00    2.9996692560E-04    0.0000000000E+00
   -4.0680000000E+00    3.0046729206E-04    0.0000000000E+00
   -4.0657500000E+00    3.0096901900E-04    0.0000000000E+00
   -4.0635000000E+00    3.0147211163E-04    0.0000000000E+00
   -4.0612500000E+00    3.0197657518E-04    0.0000000000E+00
   -4.0590000000E+00    3.0248241490E-04    0.0000000000E+00
   -4.0567500000E+00    3.0298963609E-04    0.0000000000E+00
   -4.0545000000E+00    3.0349824404E-04    0.0000000000E+00
   -4.0522500000E+00    3.0400824409E-04    0.0000000000E+00
   -4.0500000000E+00    3.0451964161E-04    0.0000000000E+00
   -4.0477500000E+00    3.0503244198E-04    0.0000000000E+00
