           1   2.5000000000000000        2.5000000000000000        21.619921692859506     
           2   1.2500000000000000        1.2500000000000000        7.5003097415404483     
           3  0.62500000000000000       0.62500000000000000        6.6306281347578988E-002
           4  0.93750000000000000       0.31250000000000000        3.7614638619965888     
           5  0.78125000000000000       0.15625000000000000        1.8588686783795225     
           6  0.70312500000000000        7.8125000000000000E-002  0.89912576404724120     
           7  0.66406250000000000        3.9062500000000000E-002  0.41712366333791806     
           8  0.64453125000000000        1.9531250000000000E-002  0.17558752025701096     
           9  0.63476562500000000        9.7656250000000000E-003   5.4685370440324732E-002
          10  0.62988281250000000        4.8828125000000000E-003   5.7992622437978980E-003
          11  0.63232421875000000        2.4414062500000000E-003   2.4445851717587175E-002
          12  0.63110351562500000        1.2207031250000000E-003   9.3239942271026166E-003
          13  0.63049316406250000        6.1035156250000000E-004   1.7625408748784821E-003
          14  0.63018798828125000        3.0517578125000000E-004   2.0183169623066988E-003
          15  0.63034057617187500        1.5258789062500000E-004   1.2787711335704444E-004
          16  0.63041687011718750        7.6293945312500000E-005   8.1733461333044488E-004
          17  0.63037872314453125        3.8146972656250000E-005   3.4472943313801352E-004
          18  0.63035964965820312        1.9073486328125000E-005   1.0842633068364194E-004
          19  0.63035011291503906        9.5367431640625000E-006   9.7253486330828309E-006
          20  0.63035488128662109        4.7683715820312500E-006   4.9350501697631444E-005
          21  0.63035249710083008        2.3841857910156250E-006   1.9812579196809565E-005
          22  0.63035130500793457        1.1920928955078125E-006   5.0436159426681115E-006
          23  0.63035070896148682        5.9604644775390625E-007   2.3408661746771031E-006
          24  0.63035100698471069        2.9802322387695312E-007   1.3513749195226410E-006
          25  0.63035085797309875        1.4901161193847656E-007   4.9474560626094899E-007
          26  0.63035093247890472        7.4505805969238281E-008   4.2831466373627336E-007
          27  0.63035089522600174        3.7252902984619141E-008   3.3215471262337815E-008
          28  0.63035091385245323        1.8626451492309570E-008   1.9754959623696777E-007
          29  0.63035090453922749        9.3132257461547852E-009   8.2167062487314979E-008
          30  0.63035089988261461        4.6566128730773926E-009   2.4475795612488582E-008
          31  0.63035089755430818        2.3283064365386963E-009   4.3698378249246161E-009
