 # Energia   DOS_Total   Transmitancia
   -4.3065000000E+00    4.0002894137E-04    0.0000000000E+00
   -4.3042500000E+00    4.0090246914E-04    0.0000000000E+00
   -4.3020000000E+00    4.0177912955E-04    0.0000000000E+00
   -4.2997500000E+00    4.0265893822E-04    0.0000000000E+00
   -4.2975000000E+00    4.0354191089E-04    0.0000000000E+00
   -4.2952500000E+00    4.0442806338E-04    0.0000000000E+00
   -4.2930000000E+00    4.0531741161E-04    0.0000000000E+00
   -4.2907500000E+00    4.0620997163E-04    0.0000000000E+00
   -4.2885000000E+00    4.0710575956E-04    0.0000000000E+00
   -4.2862500000E+00    4.0800479163E-04    0.0000000000E+00
   -4.2840000000E+00    4.0890708420E-04    0.0000000000E+00
   -4.2817500000E+00    4.0981265370E-04    0.0000000000E+00
   -4.2795000000E+00    4.1072151669E-04    0.0000000000E+00
   -4.2772500000E+00    4.1163368983E-04    0.0000000000E+00
   -4.2750000000E+00    4.1254918988E-04    0.0000000000E+00
   -4.2727500000E+00    4.1346803372E-04    0.0000000000E+00
   -4.2705000000E+00    4.1439023833E-04    0.0000000000E+00
   -4.2682500000E+00    4.1531582081E-04    0.0000000000E+00
   -4.2660000000E+00    4.1624479836E-04    0.0000000000E+00
   -4.2637500000E+00    4.1717718829E-04    0.0000000000E+00
   -4.2615000000E+00    4.1811300805E-04    0.0000000000E+00
   -4.2592500000E+00    4.1905227516E-04    0.0000000000E+00
   -4.2570000000E+00    4.1999500730E-04    0.0000000000E+00
   -4.2547500000E+00    4.2094122222E-04    0.0000000000E+00
   -4.2525000000E+00    4.2189093783E-04    0.0000000000E+00
   -4.2502500000E+00    4.2284417213E-04    0.0000000000E+00
   -4.2480000000E+00    4.2380094325E-04    0.0000000000E+00
   -4.2457500000E+00    4.2476126942E-04    0.0000000000E+00
   -4.2435000000E+00    4.2572516903E-04    0.0000000000E+00
   -4.2412500000E+00    4.2669266054E-04    0.0000000000E+00
   -4.2390000000E+00    4.2766376257E-04    0.0000000000E+00
   -4.2367500000E+00    4.2863849385E-04    0.0000000000E+00
   -4.2345000000E+00    4.2961687323E-04    0.0000000000E+00
   -4.2322500000E+00    4.3059891970E-04    0.0000000000E+00
   -4.2300000000E+00    4.3158465236E-04    0.0000000000E+00
   -4.2277500000E+00    4.3257409044E-04    0.0000000000E+00
   -4.2255000000E+00    4.3356725331E-04    0.0000000000E+00
   -4.2232500000E+00    4.3456416046E-04    0.0000000000E+00
   -4.2210000000E+00    4.3556483150E-04    0.0000000000E+00
   -4.2187500000E+00    4.3656928619E-04    0.0000000000E+00
   -4.2165000000E+00    4.3757754442E-04    0.0000000000E+00
   -4.2142500000E+00    4.3858962619E-04    0.0000000000E+00
   -4.2120000000E+00    4.3960555167E-04    0.0000000000E+00
   -4.2097500000E+00    4.4062534113E-04    0.0000000000E+00
   -4.2075000000E+00    4.4164901501E-04    0.0000000000E+00
   -4.2052500000E+00    4.4267659387E-04    0.0000000000E+00
   -4.2030000000E+00    4.4370809840E-04    0.0000000000E+00
   -4.2007500000E+00    4.4474354945E-04    0.0000000000E+00
   -4.1985000000E+00    4.4578296800E-04    0.0000000000E+00
   -4.1962500000E+00    4.4682637518E-04    0.0000000000E+00
   -4.1940000000E+00    4.4787379225E-04    0.0000000000E+00
   -4.1917500000E+00    4.4892524063E-04    0.0000000000E+00
   -4.1895000000E+00    4.4998074187E-04    0.0000000000E+00
   -4.1872500000E+00    4.5104031768E-04    0.0000000000E+00
   -4.1850000000E+00    4.5210398992E-04    0.0000000000E+00
   -4.1827500000E+00    4.5317178058E-04    0.0000000000E+00
   -4.1805000000E+00    4.5424371183E-04    0.0000000000E+00
   -4.1782500000E+00    4.5531980597E-04    0.0000000000E+00
   -4.1760000000E+00    4.5640008547E-04    0.0000000000E+00
   -4.1737500000E+00    4.5748457293E-04    0.0000000000E+00
   -4.1715000000E+00    4.5857329112E-04    0.0000000000E+00
   -4.1692500000E+00    4.5966626298E-04    0.0000000000E+00
   -4.1670000000E+00    4.6076351159E-04    0.0000000000E+00
   -4.1647500000E+00    4.6186506020E-04    0.0000000000E+00
   -4.1625000000E+00    4.6297093222E-04    0.0000000000E+00
   -4.1602500000E+00    4.6408115121E-04    0.0000000000E+00
   -4.1580000000E+00    4.6519574091E-04    0.0000000000E+00
   -4.1557500000E+00    4.6631472523E-04    0.0000000000E+00
   -4.1535000000E+00    4.6743812822E-04    0.0000000000E+00
   -4.1512500000E+00    4.6856597412E-04    0.0000000000E+00
   -4.1490000000E+00    4.6969828733E-04    0.0000000000E+00
   -4.1467500000E+00    4.7083509244E-04    0.0000000000E+00
   -4.1445000000E+00    4.7197641419E-04    0.0000000000E+00
   -4.1422500000E+00    4.7312227750E-04    0.0000000000E+00
   -4.1400000000E+00    4.7427270747E-04    0.0000000000E+00
   -4.1377500000E+00    4.7542772936E-04    0.0000000000E+00
   -4.1355000000E+00    4.7658736865E-04    0.0000000000E+00
   -4.1332500000E+00    4.7775165095E-04    0.0000000000E+00
   -4.1310000000E+00    4.7892060208E-04    0.0000000000E+00
   -4.1287500000E+00    4.8009424805E-04    0.0000000000E+00
   -4.1265000000E+00    4.8127261502E-04    0.0000000000E+00
   -4.1242500000E+00    4.8245572937E-04    0.0000000000E+00
   -4.1220000000E+00    4.8364361767E-04    0.0000000000E+00
   -4.1197500000E+00    4.8483630664E-04    0.0000000000E+00
   -4.1175000000E+00    4.8603382323E-04    0.0000000000E+00
   -4.1152500000E+00    4.8723619457E-04    0.0000000000E+00
   -4.1130000000E+00    4.8844344799E-04    0.0000000000E+00
   -4.1107500000E+00    4.8965561100E-04    0.0000000000E+00
   -4.1085000000E+00    4.9087271132E-04    0.0000000000E+00
   -4.1062500000E+00    4.9209477687E-04    0.0000000000E+00
   -4.1040000000E+00    4.9332183578E-04    0.0000000000E+00
   -4.1017500000E+00    4.9455391635E-04    0.0000000000E+00
   -4.0995000000E+00    4.9579104713E-04    0.0000000000E+00
   -4.0972500000E+00    4.9703325685E-04    0.0000000000E+00
   -4.0950000000E+00    4.9828057444E-04    0.0000000000E+00
   -4.0927500000E+00    4.9953302906E-04    0.0000000000E+00
   -4.0905000000E+00    5.0079065008E-04    0.0000000000E+00
   -4.0882500000E+00    5.0205346708E-04    0.0000000000E+00
   -4.0860000000E+00    5.0332150986E-04    0.0000000000E+00
   -4.0837500000E+00    5.0459480842E-04    0.0000000000E+00
   -4.0815000000E+00    5.0587339300E-04    0.0000000000E+00
   -4.0792500000E+00    5.0715729406E-04    0.0000000000E+00
   -4.0770000000E+00    5.0844654228E-04    0.0000000000E+00
   -4.0747500000E+00    5.0974116855E-04    0.0000000000E+00
   -4.0725000000E+00    5.1104120403E-04    0.0000000000E+00
   -4.0702500000E+00    5.1234668006E-04    0.0000000000E+00
   -4.0680000000E+00    5.1365762825E-04    0.0000000000E+00
   -4.0657500000E+00    5.1497408042E-04    0.0000000000E+00
   -4.0635000000E+00    5.1629606863E-04    0.0000000000E+00
   -4.0612500000E+00    5.1762362521E-04    0.0000000000E+00
   -4.0590000000E+00    5.1895678267E-04    0.0000000000E+00
   -4.0567500000E+00    5.2029557382E-04    0.0000000000E+00
   -4.0545000000E+00    5.2164003169E-04    0.0000000000E+00
   -4.0522500000E+00    5.2299018954E-04    0.0000000000E+00
   -4.0500000000E+00    5.2434608092E-04    0.0000000000E+00
   -4.0477500000E+00    5.2570773960E-04    0.0000000000E+00
   -4.0455000000E+00    5.2707519962E-04    0.0000000000E+00
   -4.0432500000E+00    5.2844849525E-04    0.0000000000E+00
   -4.0410000000E+00    5.2982766106E-04    0.0000000000E+00
   -4.0387500000E+00    5.3121273185E-04    0.0000000000E+00
   -4.0365000000E+00    5.3260374270E-04    0.0000000000E+00
   -4.0342500000E+00    5.3400072893E-04    0.0000000000E+00
   -4.0320000000E+00    5.3540372616E-04    0.0000000000E+00
   -4.0297500000E+00    5.3681277027E-04    0.0000000000E+00
   -4.0275000000E+00    5.3822789739E-04    0.0000000000E+00
   -4.0252500000E+00    5.3964914397E-04    0.0000000000E+00
   -4.0230000000E+00    5.4107654670E-04    0.0000000000E+00
   -4.0207500000E+00    5.4251014257E-04    0.0000000000E+00
   -4.0185000000E+00    5.4394996884E-04    0.0000000000E+00
   -4.0162500000E+00    5.4539606307E-04    0.0000000000E+00
   -4.0140000000E+00    5.4684846310E-04    0.0000000000E+00
   -4.0117500000E+00    5.4830720707E-04    0.0000000000E+00
   -4.0095000000E+00    5.4977233340E-04    0.0000000000E+00
   -4.0072500000E+00    5.5124388082E-04    0.0000000000E+00
   -4.0050000000E+00    5.5272188835E-04    0.0000000000E+00
   -4.0027500000E+00    5.5420639533E-04    0.0000000000E+00
   -4.0005000000E+00    5.5569744137E-04    0.0000000000E+00
   -3.9982500000E+00    5.5719506644E-04    0.0000000000E+00
   -3.9960000000E+00    5.5869931076E-04    0.0000000000E+00
   -3.9937500000E+00    5.6021021493E-04    0.0000000000E+00
   -3.9915000000E+00    5.6172781980E-04    0.0000000000E+00
   -3.9892500000E+00    5.6325216660E-04    0.0000000000E+00
   -3.9870000000E+00    5.6478329684E-04    0.0000000000E+00
   -3.9847500000E+00    5.6632125238E-04    0.0000000000E+00
   -3.9825000000E+00    5.6786607540E-04    0.0000000000E+00
   -3.9802500000E+00    5.6941780842E-04    0.0000000000E+00
   -3.9780000000E+00    5.7097649428E-04    0.0000000000E+00
   -3.9757500000E+00    5.7254217617E-04    0.0000000000E+00
   -3.9735000000E+00    5.7411489763E-04    0.0000000000E+00
   -3.9712500000E+00    5.7569470253E-04    0.0000000000E+00
   -3.9690000000E+00    5.7728163510E-04    0.0000000000E+00
   -3.9667500000E+00    5.7887573991E-04    0.0000000000E+00
   -3.9645000000E+00    5.8047706190E-04    0.0000000000E+00
   -3.9622500000E+00    5.8208564636E-04    0.0000000000E+00
   -3.9600000000E+00    5.8370153894E-04    0.0000000000E+00
   -3.9577500000E+00    5.8532478567E-04    0.0000000000E+00
   -3.9555000000E+00    5.8695543294E-04    0.0000000000E+00
   -3.9532500000E+00    5.8859352750E-04    0.0000000000E+00
   -3.9510000000E+00    5.9023911651E-04    0.0000000000E+00
   -3.9487500000E+00    5.9189224747E-04    0.0000000000E+00
   -3.9465000000E+00    5.9355296830E-04    0.0000000000E+00
   -3.9442500000E+00    5.9522132729E-04    0.0000000000E+00
   -3.9420000000E+00    5.9689737312E-04    0.0000000000E+00
   -3.9397500000E+00    5.9858115488E-04    0.0000000000E+00
   -3.9375000000E+00    6.0027272204E-04    0.0000000000E+00
   -3.9352500000E+00    6.0197212450E-04    0.0000000000E+00
   -3.9330000000E+00    6.0367941253E-04    0.0000000000E+00
   -3.9307500000E+00    6.0539463685E-04    0.0000000000E+00
   -3.9285000000E+00    6.0711784857E-04    0.0000000000E+00
   -3.9262500000E+00    6.0884909924E-04    0.0000000000E+00
   -3.9240000000E+00    6.1058844082E-04    0.0000000000E+00
   -3.9217500000E+00    6.1233592569E-04    0.0000000000E+00
   -3.9195000000E+00    6.1409160668E-04    0.0000000000E+00
   -3.9172500000E+00    6.1585553706E-04    0.0000000000E+00
   -3.9150000000E+00    6.1762777053E-04    0.0000000000E+00
   -3.9127500000E+00    6.1940836123E-04    0.0000000000E+00
   -3.9105000000E+00    6.2119736377E-04    0.0000000000E+00
   -3.9082500000E+00    6.2299483319E-04    0.0000000000E+00
   -3.9060000000E+00    6.2480082502E-04    0.0000000000E+00
   -3.9037500000E+00    6.2661539522E-04    0.0000000000E+00
