 # Energia   DOS_Total   Transmitancia
   -4.1782500000E+00    3.8904620352E-04    0.0000000000E+00
   -4.1760000000E+00    3.8984125625E-04    0.0000000000E+00
   -4.1737500000E+00    3.9063895827E-04    0.0000000000E+00
   -4.1715000000E+00    3.9143932190E-04    0.0000000000E+00
   -4.1692500000E+00    3.9224235951E-04    0.0000000000E+00
   -4.1670000000E+00    3.9304808357E-04    0.0000000000E+00
   -4.1647500000E+00    3.9385650660E-04    0.0000000000E+00
   -4.1625000000E+00    3.9466764121E-04    0.0000000000E+00
   -4.1602500000E+00    3.9548150007E-04    0.0000000000E+00
   -4.1580000000E+00    3.9629809594E-04    0.0000000000E+00
   -4.1557500000E+00    3.9711744165E-04    0.0000000000E+00
   -4.1535000000E+00    3.9793955011E-04    0.0000000000E+00
   -4.1512500000E+00    3.9876443431E-04    0.0000000000E+00
   -4.1490000000E+00    3.9959210732E-04    0.0000000000E+00
   -4.1467500000E+00    4.0042258227E-04    0.0000000000E+00
   -4.1445000000E+00    4.0125587239E-04    0.0000000000E+00
   -4.1422500000E+00    4.0209199098E-04    0.0000000000E+00
   -4.1400000000E+00    4.0293095144E-04    0.0000000000E+00
   -4.1377500000E+00    4.0377276721E-04    0.0000000000E+00
   -4.1355000000E+00    4.0461745185E-04    0.0000000000E+00
   -4.1332500000E+00    4.0546501899E-04    0.0000000000E+00
   -4.1310000000E+00    4.0631548234E-04    0.0000000000E+00
   -4.1287500000E+00    4.0716885570E-04    0.0000000000E+00
   -4.1265000000E+00    4.0802515294E-04    0.0000000000E+00
   -4.1242500000E+00    4.0888438803E-04    0.0000000000E+00
   -4.1220000000E+00    4.0974657502E-04    0.0000000000E+00
   -4.1197500000E+00    4.1061172804E-04    0.0000000000E+00
   -4.1175000000E+00    4.1147986133E-04    0.0000000000E+00
   -4.1152500000E+00    4.1235098918E-04    0.0000000000E+00
   -4.1130000000E+00    4.1322512600E-04    0.0000000000E+00
   -4.1107500000E+00    4.1410228628E-04    0.0000000000E+00
   -4.1085000000E+00    4.1498248459E-04    0.0000000000E+00
   -4.1062500000E+00    4.1586573560E-04    0.0000000000E+00
   -4.1040000000E+00    4.1675205406E-04    0.0000000000E+00
   -4.1017500000E+00    4.1764145483E-04    0.0000000000E+00
   -4.0995000000E+00    4.1853395284E-04    0.0000000000E+00
   -4.0972500000E+00    4.1942956313E-04    0.0000000000E+00
   -4.0950000000E+00    4.2032830082E-04    0.0000000000E+00
   -4.0927500000E+00    4.2123018114E-04    0.0000000000E+00
   -4.0905000000E+00    4.2213521941E-04    0.0000000000E+00
   -4.0882500000E+00    4.2304343103E-04    0.0000000000E+00
   -4.0860000000E+00    4.2395483151E-04    0.0000000000E+00
   -4.0837500000E+00    4.2486943647E-04    0.0000000000E+00
   -4.0815000000E+00    4.2578726159E-04    0.0000000000E+00
   -4.0792500000E+00    4.2670832269E-04    0.0000000000E+00
   -4.0770000000E+00    4.2763263567E-04    0.0000000000E+00
   -4.0747500000E+00    4.2856021652E-04    0.0000000000E+00
   -4.0725000000E+00    4.2949108134E-04    0.0000000000E+00
   -4.0702500000E+00    4.3042524635E-04    0.0000000000E+00
   -4.0680000000E+00    4.3136272785E-04    0.0000000000E+00
   -4.0657500000E+00    4.3230354225E-04    0.0000000000E+00
   -4.0635000000E+00    4.3324770606E-04    0.0000000000E+00
   -4.0612500000E+00    4.3419523590E-04    0.0000000000E+00
   -4.0590000000E+00    4.3514614849E-04    0.0000000000E+00
   -4.0567500000E+00    4.3610046067E-04    0.0000000000E+00
   -4.0545000000E+00    4.3705818937E-04    0.0000000000E+00
   -4.0522500000E+00    4.3801935164E-04    0.0000000000E+00
   -4.0500000000E+00    4.3898396462E-04    0.0000000000E+00
   -4.0477500000E+00    4.3995204560E-04    0.0000000000E+00
   -4.0455000000E+00    4.4092361194E-04    0.0000000000E+00
   -4.0432500000E+00    4.4189868113E-04    0.0000000000E+00
   -4.0410000000E+00    4.4287727077E-04    0.0000000000E+00
   -4.0387500000E+00    4.4385939856E-04    0.0000000000E+00
   -4.0365000000E+00    4.4484508235E-04    0.0000000000E+00
   -4.0342500000E+00    4.4583434006E-04    0.0000000000E+00
   -4.0320000000E+00    4.4682718977E-04    0.0000000000E+00
   -4.0297500000E+00    4.4782364963E-04    0.0000000000E+00
   -4.0275000000E+00    4.4882373794E-04    0.0000000000E+00
   -4.0252500000E+00    4.4982747312E-04    0.0000000000E+00
   -4.0230000000E+00    4.5083487370E-04    0.0000000000E+00
   -4.0207500000E+00    4.5184595832E-04    0.0000000000E+00
   -4.0185000000E+00    4.5286074577E-04    0.0000000000E+00
   -4.0162500000E+00    4.5387925492E-04    0.0000000000E+00
   -4.0140000000E+00    4.5490150482E-04    0.0000000000E+00
   -4.0117500000E+00    4.5592751459E-04    0.0000000000E+00
   -4.0095000000E+00    4.5695730350E-04    0.0000000000E+00
   -4.0072500000E+00    4.5799089096E-04    0.0000000000E+00
   -4.0050000000E+00    4.5902829648E-04    0.0000000000E+00
   -4.0027500000E+00    4.6006953972E-04    0.0000000000E+00
   -4.0005000000E+00    4.6111464046E-04    0.0000000000E+00
   -3.9982500000E+00    4.6216361861E-04    0.0000000000E+00
   -3.9960000000E+00    4.6321649420E-04    0.0000000000E+00
   -3.9937500000E+00    4.6427328743E-04    0.0000000000E+00
   -3.9915000000E+00    4.6533401860E-04    0.0000000000E+00
   -3.9892500000E+00    4.6639870815E-04    0.0000000000E+00
   -3.9870000000E+00    4.6746737666E-04    0.0000000000E+00
   -3.9847500000E+00    4.6854004485E-04    0.0000000000E+00
   -3.9825000000E+00    4.6961673358E-04    0.0000000000E+00
   -3.9802500000E+00    4.7069746385E-04    0.0000000000E+00
   -3.9780000000E+00    4.7178225678E-04    0.0000000000E+00
   -3.9757500000E+00    4.7287113365E-04    0.0000000000E+00
   -3.9735000000E+00    4.7396411590E-04    0.0000000000E+00
   -3.9712500000E+00    4.7506122506E-04    0.0000000000E+00
   -3.9690000000E+00    4.7616248287E-04    0.0000000000E+00
   -3.9667500000E+00    4.7726791117E-04    0.0000000000E+00
   -3.9645000000E+00    4.7837753196E-04    0.0000000000E+00
   -3.9622500000E+00    4.7949136740E-04    0.0000000000E+00
   -3.9600000000E+00    4.8060943979E-04    0.0000000000E+00
   -3.9577500000E+00    4.8173177158E-04    0.0000000000E+00
   -3.9555000000E+00    4.8285838537E-04    0.0000000000E+00
   -3.9532500000E+00    4.8398930392E-04    0.0000000000E+00
   -3.9510000000E+00    4.8512455015E-04    0.0000000000E+00
   -3.9487500000E+00    4.8626414712E-04    0.0000000000E+00
   -3.9465000000E+00    4.8740811806E-04    0.0000000000E+00
   -3.9442500000E+00    4.8855648637E-04    0.0000000000E+00
   -3.9420000000E+00    4.8970927557E-04    0.0000000000E+00
   -3.9397500000E+00    4.9086650938E-04    0.0000000000E+00
   -3.9375000000E+00    4.9202821168E-04    0.0000000000E+00
   -3.9352500000E+00    4.9319440648E-04    0.0000000000E+00
   -3.9330000000E+00    4.9436511800E-04    0.0000000000E+00
   -3.9307500000E+00    4.9554037061E-04    0.0000000000E+00
   -3.9285000000E+00    4.9672018882E-04    0.0000000000E+00
   -3.9262500000E+00    4.9790459736E-04    0.0000000000E+00
   -3.9240000000E+00    4.9909362109E-04    0.0000000000E+00
   -3.9217500000E+00    5.0028728507E-04    0.0000000000E+00
   -3.9195000000E+00    5.0148561452E-04    0.0000000000E+00
   -3.9172500000E+00    5.0268863483E-04    0.0000000000E+00
   -3.9150000000E+00    5.0389637158E-04    0.0000000000E+00
   -3.9127500000E+00    5.0510885052E-04    0.0000000000E+00
   -3.9105000000E+00    5.0632609760E-04    0.0000000000E+00
   -3.9082500000E+00    5.0754813892E-04    0.0000000000E+00
   -3.9060000000E+00    5.0877500078E-04    0.0000000000E+00
   -3.9037500000E+00    5.1000670967E-04    0.0000000000E+00
   -3.9015000000E+00    5.1124329225E-04    0.0000000000E+00
   -3.8992500000E+00    5.1248477538E-04    0.0000000000E+00
   -3.8970000000E+00    5.1373118612E-04    0.0000000000E+00
   -3.8947500000E+00    5.1498255169E-04    0.0000000000E+00
   -3.8925000000E+00    5.1623889954E-04    0.0000000000E+00
   -3.8902500000E+00    5.1750025728E-04    0.0000000000E+00
   -3.8880000000E+00    5.1876665274E-04    0.0000000000E+00
   -3.8857500000E+00    5.2003811393E-04    0.0000000000E+00
   -3.8835000000E+00    5.2131466908E-04    0.0000000000E+00
   -3.8812500000E+00    5.2259634660E-04    0.0000000000E+00
   -3.8790000000E+00    5.2388317512E-04    0.0000000000E+00
   -3.8767500000E+00    5.2517518347E-04    0.0000000000E+00
   -3.8745000000E+00    5.2647240069E-04    0.0000000000E+00
   -3.8722500000E+00    5.2777485600E-04    0.0000000000E+00
   -3.8700000000E+00    5.2908257888E-04    0.0000000000E+00
   -3.8677500000E+00    5.3039559897E-04    0.0000000000E+00
   -3.8655000000E+00    5.3171394617E-04    0.0000000000E+00
   -3.8632500000E+00    5.3303765057E-04    0.0000000000E+00
   -3.8610000000E+00    5.3436674248E-04    0.0000000000E+00
   -3.8587500000E+00    5.3570125243E-04    0.0000000000E+00
   -3.8565000000E+00    5.3704121117E-04    0.0000000000E+00
   -3.8542500000E+00    5.3838664969E-04    0.0000000000E+00
   -3.8520000000E+00    5.3973759919E-04    0.0000000000E+00
   -3.8497500000E+00    5.4109409109E-04    0.0000000000E+00
   -3.8475000000E+00    5.4245615705E-04    0.0000000000E+00
   -3.8452500000E+00    5.4382382898E-04    0.0000000000E+00
   -3.8430000000E+00    5.4519713898E-04    0.0000000000E+00
   -3.8407500000E+00    5.4657611943E-04    0.0000000000E+00
   -3.8385000000E+00    5.4796080292E-04    0.0000000000E+00
   -3.8362500000E+00    5.4935122229E-04    0.0000000000E+00
   -3.8340000000E+00    5.5074741062E-04    0.0000000000E+00
   -3.8317500000E+00    5.5214940123E-04    0.0000000000E+00
   -3.8295000000E+00    5.5355722770E-04    0.0000000000E+00
   -3.8272500000E+00    5.5497092384E-04    0.0000000000E+00
   -3.8250000000E+00    5.5639052373E-04    0.0000000000E+00
   -3.8227500000E+00    5.5781606168E-04    0.0000000000E+00
   -3.8205000000E+00    5.5924757228E-04    0.0000000000E+00
   -3.8182500000E+00    5.6068509037E-04    0.0000000000E+00
   -3.8160000000E+00    5.6212865104E-04    0.0000000000E+00
   -3.8137500000E+00    5.6357828965E-04    0.0000000000E+00
   -3.8115000000E+00    5.6503404183E-04    0.0000000000E+00
   -3.8092500000E+00    5.6649594347E-04    0.0000000000E+00
   -3.8070000000E+00    5.6796403072E-04    0.0000000000E+00
   -3.8047500000E+00    5.6943834003E-04    0.0000000000E+00
   -3.8025000000E+00    5.7091890810E-04    0.0000000000E+00
   -3.8002500000E+00    5.7240577191E-04    0.0000000000E+00
   -3.7980000000E+00    5.7389896874E-04    0.0000000000E+00
   -3.7957500000E+00    5.7539853613E-04    0.0000000000E+00
   -3.7935000000E+00    5.7690451191E-04    0.0000000000E+00
   -3.7912500000E+00    5.7841693420E-04    0.0000000000E+00
   -3.7890000000E+00    5.7993584142E-04    0.0000000000E+00
   -3.7867500000E+00    5.8146127227E-04    0.0000000000E+00
   -3.7845000000E+00    5.8299326574E-04    0.0000000000E+00
   -3.7822500000E+00    5.8453186114E-04    0.0000000000E+00
   -3.7800000000E+00    5.8607709805E-04    0.0000000000E+00
   -3.7777500000E+00    5.8762901640E-04    0.0000000000E+00
   -3.7755000000E+00    5.8918765638E-04    0.0000000000E+00
   -3.7732500000E+00    5.9075305852E-04    0.0000000000E+00
   -3.7710000000E+00    5.9232526364E-04    0.0000000000E+00
   -3.7687500000E+00    5.9390431290E-04    0.0000000000E+00
   -3.7665000000E+00    5.9549024776E-04    0.0000000000E+00
   -3.7642500000E+00    5.9708311001E-04    0.0000000000E+00
   -3.7620000000E+00    5.9868294177E-04    0.0000000000E+00
   -3.7597500000E+00    6.0028978546E-04    0.0000000000E+00
   -3.7575000000E+00    6.0190368387E-04    0.0000000000E+00
   -3.7552500000E+00    6.0352468010E-04    0.0000000000E+00
   -3.7530000000E+00    6.0515281759E-04    0.0000000000E+00
   -3.7507500000E+00    6.0678814012E-04    0.0000000000E+00
   -3.7485000000E+00    6.0843069182E-04    0.0000000000E+00
   -3.7462500000E+00    6.1008051716E-04    0.0000000000E+00
   -3.7440000000E+00    6.1173766097E-04    0.0000000000E+00
   -3.7417500000E+00    6.1340216842E-04    0.0000000000E+00
   -3.7395000000E+00    6.1507408504E-04    0.0000000000E+00
   -3.7372500000E+00    6.1675345673E-04    0.0000000000E+00
   -3.7350000000E+00    6.1844032975E-04    0.0000000000E+00
   -3.7327500000E+00    6.2013475072E-04    0.0000000000E+00
   -3.7305000000E+00    6.2183676663E-04    0.0000000000E+00
   -3.7282500000E+00    6.2354642486E-04    0.0000000000E+00
   -3.7260000000E+00    6.2526377316E-04    0.0000000000E+00
   -3.7237500000E+00    6.2698885966E-04    0.0000000000E+00
   -3.7215000000E+00    6.2872173286E-04    0.0000000000E+00
   -3.7192500000E+00    6.3046244169E-04    0.0000000000E+00
   -3.7170000000E+00    6.3221103543E-04    0.0000000000E+00
   -3.7147500000E+00    6.3396756378E-04    0.0000000000E+00
   -3.7125000000E+00    6.3573207684E-04    0.0000000000E+00
   -3.7102500000E+00    6.3750462511E-04    0.0000000000E+00
   -3.7080000000E+00    6.3928525949E-04    0.0000000000E+00
   -3.7057500000E+00    6.4107403132E-04    0.0000000000E+00
   -3.7035000000E+00    6.4287099233E-04    0.0000000000E+00
   -3.7012500000E+00    6.4467619468E-04    0.0000000000E+00
   -3.6990000000E+00    6.4648969095E-04    0.0000000000E+00
