 # Energia   DOS_Total   Transmitancia
   -4.2120000000E+00    1.1443571088E-03    0.0000000000E+00
   -4.2097500000E+00    1.1496244621E-03    0.0000000000E+00
   -4.2075000000E+00    1.1549316025E-03    0.0000000000E+00
   -4.2052500000E+00    1.1602789491E-03    0.0000000000E+00
   -4.2030000000E+00    1.1656669268E-03    0.0000000000E+00
   -4.2007500000E+00    1.1710959662E-03    0.0000000000E+00
   -4.1985000000E+00    1.1765665037E-03    0.0000000000E+00
   -4.1962500000E+00    1.1820789818E-03    0.0000000000E+00
   -4.1940000000E+00    1.1876338492E-03    0.0000000000E+00
   -4.1917500000E+00    1.1932315604E-03    0.0000000000E+00
   -4.1895000000E+00    1.1988725766E-03    0.0000000000E+00
   -4.1872500000E+00    1.2045573652E-03    0.0000000000E+00
   -4.1850000000E+00    1.2102864001E-03    0.0000000000E+00
   -4.1827500000E+00    1.2160601619E-03    0.0000000000E+00
   -4.1805000000E+00    1.2218791378E-03    0.0000000000E+00
   -4.1782500000E+00    1.2277438220E-03    0.0000000000E+00
   -4.1760000000E+00    1.2336547155E-03    0.0000000000E+00
   -4.1737500000E+00    1.2396123266E-03    0.0000000000E+00
   -4.1715000000E+00    1.2456171706E-03    0.0000000000E+00
   -4.1692500000E+00    1.2516697703E-03    0.0000000000E+00
   -4.1670000000E+00    1.2577706558E-03    0.0000000000E+00
   -4.1647500000E+00    1.2639203649E-03    0.0000000000E+00
   -4.1625000000E+00    1.2701194432E-03    0.0000000000E+00
   -4.1602500000E+00    1.2763684439E-03    0.0000000000E+00
   -4.1580000000E+00    1.2826679285E-03    0.0000000000E+00
   -4.1557500000E+00    1.2890184666E-03    0.0000000000E+00
   -4.1535000000E+00    1.2954206358E-03    0.0000000000E+00
   -4.1512500000E+00    1.3018750225E-03    0.0000000000E+00
   -4.1490000000E+00    1.3083822215E-03    0.0000000000E+00
   -4.1467500000E+00    1.3149428364E-03    0.0000000000E+00
   -4.1445000000E+00    1.3215574798E-03    0.0000000000E+00
   -4.1422500000E+00    1.3282267731E-03    0.0000000000E+00
   -4.1400000000E+00    1.3349513472E-03    0.0000000000E+00
   -4.1377500000E+00    1.3417318423E-03    0.0000000000E+00
   -4.1355000000E+00    1.3485689081E-03    0.0000000000E+00
   -4.1332500000E+00    1.3554632042E-03    0.0000000000E+00
   -4.1310000000E+00    1.3624154000E-03    0.0000000000E+00
   -4.1287500000E+00    1.3694261751E-03    0.0000000000E+00
   -4.1265000000E+00    1.3764962194E-03    0.0000000000E+00
   -4.1242500000E+00    1.3836262331E-03    0.0000000000E+00
   -4.1220000000E+00    1.3908169275E-03    0.0000000000E+00
   -4.1197500000E+00    1.3980690243E-03    0.0000000000E+00
   -4.1175000000E+00    1.4053832567E-03    0.0000000000E+00
   -4.1152500000E+00    1.4127603690E-03    0.0000000000E+00
   -4.1130000000E+00    1.4202011170E-03    0.0000000000E+00
   -4.1107500000E+00    1.4277062684E-03    0.0000000000E+00
   -4.1085000000E+00    1.4352766027E-03    0.0000000000E+00
   -4.1062500000E+00    1.4429129117E-03    0.0000000000E+00
   -4.1040000000E+00    1.4506159996E-03    0.0000000000E+00
   -4.1017500000E+00    1.4583866832E-03    0.0000000000E+00
   -4.0995000000E+00    1.4662257924E-03    0.0000000000E+00
   -4.0972500000E+00    1.4741341700E-03    0.0000000000E+00
   -4.0950000000E+00    1.4821126725E-03    0.0000000000E+00
   -4.0927500000E+00    1.4901621698E-03    0.0000000000E+00
   -4.0905000000E+00    1.4982835461E-03    0.0000000000E+00
   -4.0882500000E+00    1.5064776995E-03    0.0000000000E+00
   -4.0860000000E+00    1.5147455429E-03    0.0000000000E+00
   -4.0837500000E+00    1.5230880037E-03    0.0000000000E+00
   -4.0815000000E+00    1.5315060247E-03    0.0000000000E+00
   -4.0792500000E+00    1.5400005639E-03    0.0000000000E+00
   -4.0770000000E+00    1.5485725952E-03    0.0000000000E+00
   -4.0747500000E+00    1.5572231082E-03    0.0000000000E+00
   -4.0725000000E+00    1.5659531092E-03    0.0000000000E+00
   -4.0702500000E+00    1.5747636211E-03    0.0000000000E+00
   -4.0680000000E+00    1.5836556837E-03    0.0000000000E+00
   -4.0657500000E+00    1.5926303542E-03    0.0000000000E+00
   -4.0635000000E+00    1.6016887078E-03    0.0000000000E+00
   -4.0612500000E+00    1.6108318375E-03    0.0000000000E+00
   -4.0590000000E+00    1.6200608548E-03    0.0000000000E+00
   -4.0567500000E+00    1.6293768903E-03    0.0000000000E+00
   -4.0545000000E+00    1.6387810936E-03    0.0000000000E+00
   -4.0522500000E+00    1.6482746341E-03    0.0000000000E+00
   -4.0500000000E+00    1.6578587013E-03    0.0000000000E+00
   -4.0477500000E+00    1.6675345050E-03    0.0000000000E+00
   -4.0455000000E+00    1.6773032763E-03    0.0000000000E+00
   -4.0432500000E+00    1.6871662673E-03    0.0000000000E+00
   -4.0410000000E+00    1.6971247523E-03    0.0000000000E+00
   -4.0387500000E+00    1.7071800275E-03    0.0000000000E+00
   -4.0365000000E+00    1.7173334123E-03    0.0000000000E+00
   -4.0342500000E+00    1.7275862492E-03    0.0000000000E+00
   -4.0320000000E+00    1.7379399045E-03    0.0000000000E+00
   -4.0297500000E+00    1.7483957687E-03    0.0000000000E+00
   -4.0275000000E+00    1.7589552575E-03    0.0000000000E+00
   -4.0252500000E+00    1.7696198117E-03    0.0000000000E+00
   -4.0230000000E+00    1.7803908981E-03    0.0000000000E+00
   -4.0207500000E+00    1.7912700100E-03    0.0000000000E+00
   -4.0185000000E+00    1.8022586681E-03    0.0000000000E+00
   -4.0162500000E+00    1.8133584206E-03    0.0000000000E+00
   -4.0140000000E+00    1.8245708440E-03    0.0000000000E+00
   -4.0117500000E+00    1.8358975440E-03    0.0000000000E+00
   -4.0095000000E+00    1.8473401559E-03    0.0000000000E+00
   -4.0072500000E+00    1.8589003452E-03    0.0000000000E+00
   -4.0050000000E+00    1.8705798087E-03    0.0000000000E+00
   -4.0027500000E+00    1.8823802746E-03    0.0000000000E+00
   -4.0005000000E+00    1.8943035039E-03    0.0000000000E+00
   -3.9982500000E+00    1.9063512908E-03    0.0000000000E+00
   -3.9960000000E+00    1.9185254632E-03    0.0000000000E+00
   -3.9937500000E+00    1.9308278841E-03    0.0000000000E+00
   -3.9915000000E+00    1.9432604520E-03    0.0000000000E+00
   -3.9892500000E+00    1.9558251019E-03    0.0000000000E+00
   -3.9870000000E+00    1.9685238062E-03    0.0000000000E+00
   -3.9847500000E+00    1.9813585754E-03    0.0000000000E+00
   -3.9825000000E+00    1.9943314591E-03    0.0000000000E+00
   -3.9802500000E+00    2.0074445471E-03    0.0000000000E+00
   -3.9780000000E+00    2.0206999701E-03    0.0000000000E+00
   -3.9757500000E+00    2.0340999009E-03    0.0000000000E+00
   -3.9735000000E+00    2.0476465554E-03    0.0000000000E+00
   -3.9712500000E+00    2.0613421936E-03    0.0000000000E+00
   -3.9690000000E+00    2.0751891205E-03    0.0000000000E+00
   -3.9667500000E+00    2.0891896877E-03    0.0000000000E+00
   -3.9645000000E+00    2.1033462940E-03    0.0000000000E+00
   -3.9622500000E+00    2.1176613871E-03    0.0000000000E+00
   -3.9600000000E+00    2.1321374643E-03    0.0000000000E+00
   -3.9577500000E+00    2.1467770743E-03    0.0000000000E+00
   -3.9555000000E+00    2.1615828179E-03    0.0000000000E+00
   -3.9532500000E+00    2.1765573498E-03    0.0000000000E+00
   -3.9510000000E+00    2.1917033798E-03    0.0000000000E+00
   -3.9487500000E+00    2.2070236743E-03    0.0000000000E+00
   -3.9465000000E+00    2.2225210575E-03    0.0000000000E+00
   -3.9442500000E+00    2.2381984133E-03    0.0000000000E+00
   -3.9420000000E+00    2.2540586864E-03    0.0000000000E+00
   -3.9397500000E+00    2.2701048843E-03    0.0000000000E+00
   -3.9375000000E+00    2.2863400787E-03    0.0000000000E+00
   -3.9352500000E+00    2.3027674074E-03    0.0000000000E+00
   -3.9330000000E+00    2.3193900757E-03    0.0000000000E+00
   -3.9307500000E+00    2.3362113585E-03    0.0000000000E+00
   -3.9285000000E+00    2.3532346024E-03    0.0000000000E+00
   -3.9262500000E+00    2.3704632269E-03    0.0000000000E+00
   -3.9240000000E+00    2.3879007269E-03    0.0000000000E+00
   -3.9217500000E+00    2.4055506749E-03    0.0000000000E+00
   -3.9195000000E+00    2.4234167227E-03    0.0000000000E+00
   -3.9172500000E+00    2.4415026037E-03    0.0000000000E+00
   -3.9150000000E+00    2.4598121353E-03    0.0000000000E+00
   -3.9127500000E+00    2.4783492212E-03    0.0000000000E+00
   -3.9105000000E+00    2.4971178537E-03    0.0000000000E+00
   -3.9082500000E+00    2.5161221163E-03    0.0000000000E+00
   -3.9060000000E+00    2.5353661861E-03    0.0000000000E+00
   -3.9037500000E+00    2.5548543369E-03    0.0000000000E+00
   -3.9015000000E+00    2.5745909412E-03    0.0000000000E+00
   -3.8992500000E+00    2.5945804739E-03    0.0000000000E+00
   -3.8970000000E+00    2.6148275147E-03    0.0000000000E+00
   -3.8947500000E+00    2.6353367510E-03    0.0000000000E+00
   -3.8925000000E+00    2.6561129818E-03    0.0000000000E+00
   -3.8902500000E+00    2.6771611202E-03    0.0000000000E+00
   -3.8880000000E+00    2.6984861971E-03    0.0000000000E+00
   -3.8857500000E+00    2.7200933647E-03    0.0000000000E+00
   -3.8835000000E+00    2.7419879000E-03    0.0000000000E+00
   -3.8812500000E+00    2.7641752088E-03    0.0000000000E+00
   -3.8790000000E+00    2.7866608292E-03    0.0000000000E+00
   -3.8767500000E+00    2.8094504359E-03    0.0000000000E+00
   -3.8745000000E+00    2.8325498442E-03    0.0000000000E+00
   -3.8722500000E+00    2.8559650147E-03    0.0000000000E+00
   -3.8700000000E+00    2.8797020572E-03    0.0000000000E+00
   -3.8677500000E+00    2.9037672356E-03    0.0000000000E+00
   -3.8655000000E+00    2.9281669730E-03    0.0000000000E+00
   -3.8632500000E+00    2.9529078562E-03    0.0000000000E+00
   -3.8610000000E+00    2.9779966413E-03    0.0000000000E+00
   -3.8587500000E+00    3.0034402587E-03    0.0000000000E+00
   -3.8565000000E+00    3.0292458191E-03    0.0000000000E+00
   -3.8542500000E+00    3.0554206188E-03    0.0000000000E+00
   -3.8520000000E+00    3.0819721462E-03    0.0000000000E+00
   -3.8497500000E+00    3.1089080879E-03    0.0000000000E+00
   -3.8475000000E+00    3.1362363349E-03    0.0000000000E+00
   -3.8452500000E+00    3.1639649899E-03    0.0000000000E+00
   -3.8430000000E+00    3.1921023736E-03    0.0000000000E+00
   -3.8407500000E+00    3.2206570329E-03    0.0000000000E+00
   -3.8385000000E+00    3.2496377475E-03    0.0000000000E+00
   -3.8362500000E+00    3.2790535386E-03    0.0000000000E+00
   -3.8340000000E+00    3.3089136768E-03    0.0000000000E+00
   -3.8317500000E+00    3.3392276904E-03    0.0000000000E+00
   -3.8295000000E+00    3.3700053748E-03    0.0000000000E+00
   -3.8272500000E+00    3.4012568013E-03    0.0000000000E+00
   -3.8250000000E+00    3.4329923270E-03    0.0000000000E+00
   -3.8227500000E+00    3.4652226049E-03    0.0000000000E+00
   -3.8205000000E+00    3.4979585940E-03    0.0000000000E+00
   -3.8182500000E+00    3.5312115709E-03    0.0000000000E+00
   -3.8160000000E+00    3.5649931404E-03    0.0000000000E+00
   -3.8137500000E+00    3.5993152478E-03    0.0000000000E+00
   -3.8115000000E+00    3.6341901914E-03    0.0000000000E+00
   -3.8092500000E+00    3.6696306351E-03    0.0000000000E+00
   -3.8070000000E+00    3.7056496221E-03    0.0000000000E+00
   -3.8047500000E+00    3.7422605888E-03    0.0000000000E+00
   -3.8025000000E+00    3.7794773798E-03    0.0000000000E+00
   -3.8002500000E+00    3.8173142631E-03    0.0000000000E+00
   -3.7980000000E+00    3.8557859460E-03    0.0000000000E+00
   -3.7957500000E+00    3.8949075922E-03    0.0000000000E+00
   -3.7935000000E+00    3.9346948391E-03    0.0000000000E+00
   -3.7912500000E+00    3.9751638165E-03    0.0000000000E+00
   -3.7890000000E+00    4.0163311654E-03    0.0000000000E+00
   -3.7867500000E+00    4.0582140584E-03    0.0000000000E+00
   -3.7845000000E+00    4.1008302208E-03    0.0000000000E+00
   -3.7822500000E+00    4.1441979524E-03    0.0000000000E+00
   -3.7800000000E+00    4.1883361509E-03    0.0000000000E+00
   -3.7777500000E+00    4.2332643360E-03    0.0000000000E+00
   -3.7755000000E+00    4.2790026748E-03    0.0000000000E+00
   -3.7732500000E+00    4.3255720085E-03    0.0000000000E+00
   -3.7710000000E+00    4.3729938805E-03    0.0000000000E+00
   -3.7687500000E+00    4.4212905655E-03    0.0000000000E+00
   -3.7665000000E+00    4.4704851003E-03    0.0000000000E+00
   -3.7642500000E+00    4.5206013168E-03    0.0000000000E+00
   -3.7620000000E+00    4.5716638750E-03    0.0000000000E+00
   -3.7597500000E+00    4.6236982997E-03    0.0000000000E+00
   -3.7575000000E+00    4.6767310178E-03    0.0000000000E+00
   -3.7552500000E+00    4.7307893976E-03    0.0000000000E+00
   -3.7530000000E+00    4.7859017911E-03    0.0000000000E+00
   -3.7507500000E+00    4.8420975771E-03    0.0000000000E+00
   -3.7485000000E+00    4.8994072081E-03    0.0000000000E+00
   -3.7462500000E+00    4.9578622587E-03    0.0000000000E+00
   -3.7440000000E+00    5.0174954771E-03    0.0000000000E+00
   -3.7417500000E+00    5.0783408389E-03    0.0000000000E+00
   -3.7395000000E+00    5.1404336048E-03    0.0000000000E+00
   -3.7372500000E+00    5.2038103806E-03    0.0000000000E+00
   -3.7350000000E+00    5.2685091813E-03    0.0000000000E+00
   -3.7327500000E+00    5.3345694979E-03    0.0000000000E+00
   -3.7305000000E+00    5.4020323692E-03    0.0000000000E+00
   -3.7282500000E+00    5.4709404571E-03    0.0000000000E+00
   -3.7260000000E+00    5.5413381258E-03    0.0000000000E+00
   -3.7237500000E+00    5.6132715270E-03    0.0000000000E+00
   -3.7215000000E+00    5.6867886889E-03    0.0000000000E+00
   -3.7192500000E+00    5.7619396110E-03    0.0000000000E+00
   -3.7170000000E+00    5.8387763649E-03    0.0000000000E+00
   -3.7147500000E+00    5.9173532010E-03    0.0000000000E+00
   -3.7125000000E+00    5.9977266616E-03    0.0000000000E+00
   -3.7102500000E+00    6.0799557013E-03    0.0000000000E+00
   -3.7080000000E+00    6.1641018152E-03    0.0000000000E+00
   -3.7057500000E+00    6.2502291747E-03    0.0000000000E+00
   -3.7035000000E+00    6.3384047721E-03    0.0000000000E+00
   -3.7012500000E+00    6.4286985754E-03    0.0000000000E+00
   -3.6990000000E+00    6.5211836920E-03    0.0000000000E+00
   -3.6967500000E+00    6.6159365439E-03    0.0000000000E+00
   -3.6945000000E+00    6.7130370549E-03    0.0000000000E+00
   -3.6922500000E+00    6.8125688498E-03    0.0000000000E+00
   -3.6900000000E+00    6.9146194673E-03    0.0000000000E+00
   -3.6877500000E+00    7.0192805882E-03    0.0000000000E+00
   -3.6855000000E+00    7.1266482789E-03    0.0000000000E+00
   -3.6832500000E+00    7.2368232519E-03    0.0000000000E+00
   -3.6810000000E+00    7.3499111459E-03    0.0000000000E+00
   -3.6787500000E+00    7.4660228247E-03    0.0000000000E+00
   -3.6765000000E+00    7.5852746990E-03    0.0000000000E+00
   -3.6742500000E+00    7.7077890713E-03    0.0000000000E+00
   -3.6720000000E+00    7.8336945070E-03    0.0000000000E+00
   -3.6697500000E+00    7.9631262327E-03    0.0000000000E+00
   -3.6675000000E+00    8.0962265660E-03    0.0000000000E+00
   -3.6652500000E+00    8.2331453774E-03    0.0000000000E+00
   -3.6630000000E+00    8.3740405888E-03    0.0000000000E+00
   -3.6607500000E+00    8.5190787120E-03    0.0000000000E+00
   -3.6585000000E+00    8.6684354289E-03    0.0000000000E+00
   -3.6562500000E+00    8.8222962202E-03    0.0000000000E+00
   -3.6540000000E+00    8.9808570447E-03    0.0000000000E+00
   -3.6517500000E+00    9.1443250755E-03    0.0000000000E+00
   -3.6495000000E+00    9.3129194984E-03    0.0000000000E+00
   -3.6472500000E+00    9.4868723778E-03    0.0000000000E+00
   -3.6450000000E+00    9.6664295980E-03    0.0000000000E+00
   -3.6427500000E+00    9.8518518864E-03    0.0000000000E+00
   -3.6405000000E+00    1.0043415928E-02    0.0000000000E+00
   -3.6382500000E+00    1.0241415581E-02    0.0000000000E+00
   -3.6360000000E+00    1.0446163199E-02    0.0000000000E+00
   -3.6337500000E+00    1.0657991085E-02    0.0000000000E+00
   -3.6315000000E+00    1.0877253068E-02    0.0000000000E+00
   -3.6292500000E+00    1.1104326243E-02    0.0000000000E+00
   -3.6270000000E+00    1.1339612874E-02    0.0000000000E+00
   -3.6247500000E+00    1.1583542475E-02    0.0000000000E+00
   -3.6225000000E+00    1.1836574118E-02    0.0000000000E+00
   -3.6202500000E+00    1.2099198951E-02    0.0000000000E+00
   -3.6180000000E+00    1.2371942993E-02    0.0000000000E+00
   -3.6157500000E+00    1.2655370208E-02    0.0000000000E+00
   -3.6135000000E+00    1.2950085911E-02    0.0000000000E+00
   -3.6112500000E+00    1.3256740540E-02    0.0000000000E+00
   -3.6090000000E+00    1.3576033835E-02    0.0000000000E+00
   -3.6067500000E+00    1.3908719488E-02    0.0000000000E+00
   -3.6045000000E+00    1.4255610314E-02    0.0000000000E+00
   -3.6022500000E+00    1.4617584019E-02    0.0000000000E+00
   -3.6000000000E+00    1.4995589646E-02    0.0000000000E+00
   -3.5977500000E+00    1.5390654777E-02    0.0000000000E+00
   -3.5955000000E+00    1.5803893624E-02    0.0000000000E+00
   -3.5932500000E+00    1.6236516107E-02    0.0000000000E+00
   -3.5910000000E+00    1.6689838078E-02    0.0000000000E+00
   -3.5887500000E+00    1.7165292857E-02    0.0000000000E+00
   -3.5865000000E+00    1.7664444272E-02    0.0000000000E+00
   -3.5842500000E+00    1.8189001440E-02    0.0000000000E+00
   -3.5820000000E+00    1.8740835557E-02    0.0000000000E+00
   -3.5797500000E+00    1.9321999013E-02    0.0000000000E+00
   -3.5775000000E+00    1.9934747223E-02    0.0000000000E+00
   -3.5752500000E+00    2.0581563608E-02    0.0000000000E+00
   -3.5730000000E+00    2.1265188276E-02    0.0000000000E+00
   -3.5707500000E+00    2.1988651031E-02    0.0000000000E+00
   -3.5685000000E+00    2.2755309494E-02    0.0000000000E+00
   -3.5662500000E+00    2.3568893245E-02    0.0000000000E+00
   -3.5640000000E+00    2.4433555122E-02    0.0000000000E+00
   -3.5617500000E+00    2.5353931023E-02    0.0000000000E+00
   -3.5595000000E+00    2.6335209882E-02    0.0000000000E+00
   -3.5572500000E+00    2.7383215854E-02    0.0000000000E+00
   -3.5550000000E+00    2.8504505197E-02    0.0000000000E+00
   -3.5527500000E+00    2.9706480974E-02    0.0000000000E+00
   -3.5505000000E+00    3.0997529412E-02    0.0000000000E+00
   -3.5482500000E+00    3.2387182754E-02    0.0000000000E+00
   -3.5460000000E+00    3.3886314662E-02    0.0000000000E+00
   -3.5437500000E+00    3.5507375873E-02    0.0000000000E+00
   -3.5415000000E+00    3.7264679878E-02    0.0000000000E+00
   -3.5392500000E+00    3.9174751208E-02    0.0000000000E+00
   -3.5370000000E+00    4.1256752545E-02    0.0000000000E+00
   -3.5347500000E+00    4.3533011801E-02    0.0000000000E+00
   -3.5325000000E+00    4.6029676938E-02    0.0000000000E+00
   -3.5302500000E+00    4.8777535248E-02    0.0000000000E+00
   -3.5280000000E+00    5.1813046254E-02    0.0000000000E+00
   -3.5257500000E+00    5.5179654523E-02    0.0000000000E+00
   -3.5235000000E+00    5.8929472841E-02    0.0000000000E+00
   -3.5212500000E+00    6.3125460577E-02    0.0000000000E+00
