 # Tiempo  Probabilidad  (Gamma_usado)
  0.46500000000000002       0.39455371037160109        1.0000000000000000     
  0.47000000000000003       0.39062783535852108        1.0000000000000000     
  0.47500000000000003       0.38674102345450118        1.0000000000000000     
  0.47999999999999998       0.38289288597511206        1.0000000000000000     
  0.48499999999999999       0.37908303810339883        1.0000000000000000     
  0.48999999999999999       0.37531109885139957        1.0000000000000000     
  0.49500000000000000       0.37157669102204571        1.0000000000000000     
  0.50000000000000000       0.36787944117144233        1.0000000000000000     
  0.50500000000000000       0.36421897957152333        1.0000000000000000     
  0.51000000000000001       0.36059494017307830        1.0000000000000000     
  0.51500000000000001       0.35700696056914738        1.0000000000000000     
  0.52000000000000002       0.35345468195878016        1.0000000000000000     
  0.52500000000000002       0.34993774911115533        1.0000000000000000     
  0.53000000000000003       0.34645581033005740        1.0000000000000000     
  0.53500000000000003       0.34300851741870664        1.0000000000000000     
  0.54000000000000004       0.33959552564493911        1.0000000000000000     
  0.54500000000000004       0.33621649370673334        1.0000000000000000     
  0.55000000000000004       0.33287108369807955        1.0000000000000000     
  0.55500000000000005       0.32955896107518906        1.0000000000000000     
  0.56000000000000005       0.32627979462303947        1.0000000000000000     
  0.56500000000000006       0.32303325642225289        1.0000000000000000     
  0.57000000000000006       0.31981902181630384        1.0000000000000000     
  0.57500000000000007       0.31663676937905316        1.0000000000000000     
  0.57999999999999996       0.31348618088260533        1.0000000000000000     
  0.58499999999999996       0.31036694126548503        1.0000000000000000     
  0.58999999999999997       0.30727873860113125        1.0000000000000000     
  0.59499999999999997       0.30422126406670408        1.0000000000000000     
  0.59999999999999998       0.30119421191220214        1.0000000000000000     
  0.60499999999999998       0.29819727942988739        1.0000000000000000     
  0.60999999999999999       0.29523016692401421        1.0000000000000000     
  0.61499999999999999       0.29229257768085942        1.0000000000000000     
  0.62000000000000000       0.28938421793905061        1.0000000000000000     
  0.62500000000000000       0.28650479686019009        1.0000000000000000     
  0.63000000000000000       0.28365402649977040        1.0000000000000000     
  0.63500000000000001       0.28083162177837978        1.0000000000000000     
  0.64000000000000001       0.27803730045319414        1.0000000000000000     
  0.64500000000000002       0.27527078308975234        1.0000000000000000     
  0.65000000000000002       0.27253179303401259        1.0000000000000000     
  0.65500000000000003       0.26982005638468681        1.0000000000000000     
  0.66000000000000003       0.26713530196585034        1.0000000000000000     
  0.66500000000000004       0.26447726129982396        1.0000000000000000     
  0.67000000000000004       0.26184566858032599        1.0000000000000000     
  0.67500000000000004       0.25924026064589151        1.0000000000000000     
  0.68000000000000005       0.25666077695355588        1.0000000000000000     
  0.68500000000000005       0.25410695955280027        1.0000000000000000     
  0.69000000000000006       0.25157855305975646        1.0000000000000000     
  0.69500000000000006       0.24907530463166816        1.0000000000000000     
  0.70000000000000007       0.24659696394160643        1.0000000000000000     
  0.70499999999999996       0.24414328315343711        1.0000000000000000     
  0.70999999999999996       0.24171401689703645        1.0000000000000000     
  0.71499999999999997       0.23930892224375455        1.0000000000000000     
  0.71999999999999997       0.23692775868212176        1.0000000000000000     
  0.72499999999999998       0.23457028809379765        1.0000000000000000     
  0.72999999999999998       0.23223627472975883        1.0000000000000000     
  0.73499999999999999       0.22992548518672384        1.0000000000000000     
  0.73999999999999999       0.22763768838381274        1.0000000000000000     
  0.74500000000000000       0.22537265553943872        1.0000000000000000     
  0.75000000000000000       0.22313016014842982        1.0000000000000000     
  0.75500000000000000       0.22090997795937820        1.0000000000000000     
  0.76000000000000001       0.21871188695221475        1.0000000000000000     
  0.76500000000000001       0.21653566731600707        1.0000000000000000     
  0.77000000000000002       0.21438110142697794        1.0000000000000000     
  0.77500000000000002       0.21224797382674304        1.0000000000000000     
  0.78000000000000003       0.21013607120076472        1.0000000000000000     
  0.78500000000000003       0.20804518235702046        1.0000000000000000     
  0.79000000000000004       0.20597509820488344        1.0000000000000000     
  0.79500000000000004       0.20392561173421342        1.0000000000000000     
  0.80000000000000004       0.20189651799465538        1.0000000000000000     
  0.80500000000000005       0.19988761407514449        1.0000000000000000     
  0.81000000000000005       0.19789869908361465        1.0000000000000000     
  0.81500000000000006       0.19592957412690934        1.0000000000000000     
  0.82000000000000006       0.19398004229089189        1.0000000000000000     
  0.82500000000000007       0.19204990862075408        1.0000000000000000     
  0.83000000000000007       0.19013898010152050        1.0000000000000000     
  0.83499999999999996       0.18824706563874680        1.0000000000000000     
  0.83999999999999997       0.18637397603940997        1.0000000000000000     
  0.84499999999999997       0.18451952399298926        1.0000000000000000     
  0.84999999999999998       0.18268352405273466        1.0000000000000000     
  0.85499999999999998       0.18086579261712210        1.0000000000000000     
  0.85999999999999999       0.17906614791149322        1.0000000000000000     
  0.86499999999999999       0.17728440996987782        1.0000000000000000     
  0.87000000000000000       0.17552040061699686        1.0000000000000000     
  0.87500000000000000       0.17377394345044514        1.0000000000000000     
  0.88000000000000000       0.17204486382305054        1.0000000000000000     
  0.88500000000000001       0.17033298882540943        1.0000000000000000     
  0.89000000000000001       0.16863814726859550        1.0000000000000000     
  0.89500000000000002       0.16696016966704069        1.0000000000000000     
  0.90000000000000002       0.16529888822158653        1.0000000000000000     
  0.90500000000000003       0.16365413680270405        1.0000000000000000     
  0.91000000000000003       0.16202575093388075        1.0000000000000000     
  0.91500000000000004       0.16041356777517274        1.0000000000000000     
  0.92000000000000004       0.15881742610692068        1.0000000000000000     
  0.92500000000000004       0.15723716631362761        1.0000000000000000     
  0.93000000000000005       0.15567263036799731        1.0000000000000000     
  0.93500000000000005       0.15412366181513140        1.0000000000000000     
  0.94000000000000006       0.15259010575688386        1.0000000000000000     
  0.94500000000000006       0.15107180883637084        1.0000000000000000     
  0.95000000000000007       0.14956861922263504        1.0000000000000000     
  0.95500000000000007       0.14808038659546244        1.0000000000000000     
  0.95999999999999996       0.14660696213035015        1.0000000000000000     
  0.96499999999999997       0.14514819848362373        1.0000000000000000     
  0.96999999999999997       0.14370394977770293        1.0000000000000000     
  0.97499999999999998       0.14227407158651359        1.0000000000000000     
  0.97999999999999998       0.14085842092104500        1.0000000000000000     
  0.98499999999999999       0.13945685621505094        1.0000000000000000     
  0.98999999999999999       0.13806923731089282        1.0000000000000000     
  0.99500000000000000       0.13669542544552385        1.0000000000000000     
   1.0000000000000000       0.13533528323661270        1.0000000000000000     
   1.0050000000000001       0.13398867466880493        1.0000000000000000     
   1.0100000000000000       0.13265546508012172        1.0000000000000000     
   1.0150000000000001       0.13133552114849303        1.0000000000000000     
   1.0200000000000000       0.13002871087842591        1.0000000000000000     
   1.0249999999999999       0.12873490358780423        1.0000000000000000     
   1.0300000000000000       0.12745396989482075        1.0000000000000000     
   1.0349999999999999       0.12618578170503877        1.0000000000000000     
   1.0400000000000000       0.12493021219858241        1.0000000000000000     
   1.0449999999999999       0.12368713581745483        1.0000000000000000     
   1.0500000000000000       0.12245642825298191        1.0000000000000000     
   1.0549999999999999       0.12123796643338168        1.0000000000000000     
   1.0600000000000001       0.12003162851145673        1.0000000000000000     
   1.0649999999999999       0.11883729385240965        1.0000000000000000     
   1.0700000000000001       0.11765484302177918        1.0000000000000000     
   1.0750000000000000       0.11648415777349697        1.0000000000000000     
   1.0800000000000001       0.11532512103806251        1.0000000000000000     
   1.0850000000000000       0.11417761691083650        1.0000000000000000     
   1.0900000000000001       0.11304153064044985        1.0000000000000000     
   1.0950000000000000       0.11191674861732888        1.0000000000000000     
   1.1000000000000001       0.11080315836233387        1.0000000000000000     
   1.1050000000000000       0.10970064851551141        1.0000000000000000     
   1.1100000000000001       0.10860910882495796        1.0000000000000000     
   1.1150000000000000       0.10752843013579495        1.0000000000000000     
   1.1200000000000001       0.10645850437925281        1.0000000000000000     
   1.1250000000000000       0.10539922456186433        1.0000000000000000     
   1.1300000000000001       0.10435048475476499        1.0000000000000000     
   1.1350000000000000       0.10331218008310020        1.0000000000000000     
   1.1400000000000001       0.10228420671553744        1.0000000000000000     
   1.1450000000000000       0.10126646185388340        1.0000000000000000     
   1.1500000000000001       0.10025884372280371        1.0000000000000000     
   1.1550000000000000        9.9261251559645658E-002   1.0000000000000000     
   1.1599999999999999        9.8273585604361544E-002   1.0000000000000000     
   1.1650000000000000        9.7295747089532758E-002   1.0000000000000000     
   1.1699999999999999        9.6327638230493035E-002   1.0000000000000000     
   1.1750000000000000        9.5369162215549613E-002   1.0000000000000000     
   1.1799999999999999        9.4420223196302347E-002   1.0000000000000000     
   1.1850000000000001        9.3480726278058465E-002   1.0000000000000000     
   1.1899999999999999        9.2550577510343290E-002   1.0000000000000000     
   1.1950000000000001        9.1629683877504836E-002   1.0000000000000000     
   1.2000000000000000        9.0717953289412512E-002   1.0000000000000000     
   1.2050000000000001        8.9815294572247628E-002   1.0000000000000000     
   1.2100000000000000        8.8921617459386343E-002   1.0000000000000000     
   1.2150000000000001        8.8036832582372548E-002   1.0000000000000000     
   1.2200000000000000        8.7160851461981298E-002   1.0000000000000000     
   1.2250000000000001        8.6293586499370495E-002   1.0000000000000000     
   1.2300000000000000        8.5434950967321233E-002   1.0000000000000000     
   1.2350000000000001        8.4584859001564691E-002   1.0000000000000000     
   1.2400000000000000        8.3743225592195963E-002   1.0000000000000000     
   1.2450000000000001        8.2909966575172661E-002   1.0000000000000000     
   1.2500000000000000        8.2084998623898800E-002   1.0000000000000000     
   1.2550000000000001        8.1268239240891674E-002   1.0000000000000000     
   1.2600000000000000        8.0459606749532439E-002   1.0000000000000000     
   1.2650000000000001        7.9659020285898011E-002   1.0000000000000000     
   1.2700000000000000        7.8866399790674946E-002   1.0000000000000000     
   1.2750000000000001        7.8081666001153127E-002   1.0000000000000000     
   1.2800000000000000        7.7304740443299741E-002   1.0000000000000000     
   1.2849999999999999        7.6535545423911513E-002   1.0000000000000000     
   1.2900000000000000        7.5774004022845481E-002   1.0000000000000000     
   1.2949999999999999        7.5020040085326978E-002   1.0000000000000000     
   1.3000000000000000        7.4273578214333877E-002   1.0000000000000000     
   1.3049999999999999        7.3534543763057097E-002   1.0000000000000000     
   1.3100000000000001        7.2802862827435588E-002   1.0000000000000000     
   1.3149999999999999        7.2078462238766100E-002   1.0000000000000000     
   1.3200000000000001        7.1361269556386053E-002   1.0000000000000000     
   1.3250000000000000        7.0651213060429596E-002   1.0000000000000000     
   1.3300000000000001        6.9948221744655356E-002   1.0000000000000000     
   1.3350000000000000        6.9252225309345994E-002   1.0000000000000000     
   1.3400000000000001        6.8563154154277911E-002   1.0000000000000000     
   1.3450000000000000        6.7880939371761442E-002   1.0000000000000000     
   1.3500000000000001        6.7205512739749756E-002   1.0000000000000000     
   1.3550000000000000        6.6536806715016855E-002   1.0000000000000000     
   1.3600000000000001        6.5874754426402948E-002   1.0000000000000000     
   1.3650000000000000        6.5219289668127525E-002   1.0000000000000000     
   1.3700000000000001        6.4570346893168470E-002   1.0000000000000000     
   1.3750000000000000        6.3927861206707570E-002   1.0000000000000000     
   1.3800000000000001        6.3291768359640704E-002   1.0000000000000000     
   1.3850000000000000        6.2662004742153152E-002   1.0000000000000000     
   1.3900000000000001        6.2038507377358290E-002   1.0000000000000000     
   1.3950000000000000        6.1421213915000127E-002   1.0000000000000000     
   1.4000000000000001        6.0810062625217952E-002   1.0000000000000000     
   1.4050000000000000        6.0204992392373542E-002   1.0000000000000000     
   1.4099999999999999        5.9605942708939368E-002   1.0000000000000000     
   1.4150000000000000        5.9012853669447841E-002   1.0000000000000000     
   1.4199999999999999        5.8425665964500828E-002   1.0000000000000000     
   1.4250000000000000        5.7844320874838456E-002   1.0000000000000000     
   1.4299999999999999        5.7268760265467358E-002   1.0000000000000000     
   1.4350000000000001        5.6698926579846903E-002   1.0000000000000000     
   1.4399999999999999        5.6134762834133725E-002   1.0000000000000000     
   1.4450000000000001        5.5576212611483058E-002   1.0000000000000000     
   1.4500000000000000        5.5023220056407231E-002   1.0000000000000000     
   1.4550000000000001        5.4475729869189859E-002   1.0000000000000000     
   1.4600000000000000        5.3933687300356019E-002   1.0000000000000000     
   1.4650000000000001        5.3397038145197084E-002   1.0000000000000000     
   1.4700000000000000        5.2865728738350368E-002   1.0000000000000000     
   1.4750000000000001        5.2339705948432381E-002   1.0000000000000000     
   1.4800000000000000        5.1818917172725833E-002   1.0000000000000000     
   1.4850000000000001        5.1303310331919108E-002   1.0000000000000000     
   1.4900000000000000        5.0792833864898503E-002   1.0000000000000000     
   1.4950000000000001        5.0287436723591865E-002   1.0000000000000000     
   1.5000000000000000        4.9787068367863944E-002   1.0000000000000000     
   1.5050000000000001        4.9291678760462150E-002   1.0000000000000000     
   1.5100000000000000        4.8801218362012962E-002   1.0000000000000000     
   1.5150000000000001        4.8315638126067768E-002   1.0000000000000000     
   1.5200000000000000        4.7834889494198368E-002   1.0000000000000000     
   1.5250000000000001        4.7358924391140908E-002   1.0000000000000000     
   1.5300000000000000        4.6887695219988486E-002   1.0000000000000000     
   1.5350000000000001        4.6421154857431250E-002   1.0000000000000000     
   1.5400000000000000        4.5959256649044204E-002   1.0000000000000000     
   1.5449999999999999        4.5501954404621570E-002   1.0000000000000000     
   1.5500000000000000        4.5049202393557801E-002   1.0000000000000000     
   1.5549999999999999        4.4600955340274535E-002   1.0000000000000000     
   1.5600000000000001        4.4157168419692860E-002   1.0000000000000000     
   1.5649999999999999        4.3717797252750941E-002   1.0000000000000000     
   1.5700000000000001        4.3282797901965896E-002   1.0000000000000000     
   1.5750000000000000        4.2852126867040187E-002   1.0000000000000000     
   1.5800000000000001        4.2425741080511385E-002   1.0000000000000000     
   1.5850000000000000        4.2003597903445551E-002   1.0000000000000000     
   1.5900000000000001        4.1585655121173161E-002   1.0000000000000000     
   1.5950000000000000        4.1171870939067740E-002   1.0000000000000000     
   1.6000000000000001        4.0762203978366211E-002   1.0000000000000000     
   1.6050000000000000        4.0356613272031147E-002   1.0000000000000000     
   1.6100000000000001        3.9955058260653896E-002   1.0000000000000000     
   1.6150000000000000        3.9557498788398725E-002   1.0000000000000000     
   1.6200000000000001        3.9163895098987066E-002   1.0000000000000000     
   1.6250000000000000        3.8774207831722009E-002   1.0000000000000000     
   1.6300000000000001        3.8388398017552054E-002   1.0000000000000000     
   1.6350000000000000        3.8006427075174314E-002   1.0000000000000000     
   1.6400000000000001        3.7628256807176200E-002   1.0000000000000000     
   1.6450000000000000        3.7253849396215809E-002   1.0000000000000000     
   1.6500000000000001        3.6883167401239994E-002   1.0000000000000000     
   1.6550000000000000        3.6516173753740402E-002   1.0000000000000000     
   1.6600000000000001        3.6152831754046412E-002   1.0000000000000000     
   1.6650000000000000        3.5793105067655297E-002   1.0000000000000000     
   1.6699999999999999        3.5436957721598640E-002   1.0000000000000000     
   1.6750000000000000        3.5084354100845025E-002   1.0000000000000000     
   1.6799999999999999        3.4735258944738563E-002   1.0000000000000000     
   1.6850000000000001        3.4389637343472709E-002   1.0000000000000000     
   1.6899999999999999        3.4047454734599344E-002   1.0000000000000000     
   1.6950000000000001        3.3708676899572396E-002   1.0000000000000000     
   1.7000000000000000        3.3373269960326080E-002   1.0000000000000000     
   1.7050000000000001        3.3041200375886932E-002   1.0000000000000000     
   1.7100000000000000        3.2712434939019819E-002   1.0000000000000000     
   1.7150000000000001        3.2386940772907040E-002   1.0000000000000000     
   1.7200000000000000        3.2064685327860769E-002   1.0000000000000000     
   1.7250000000000001        3.1745636378067939E-002   1.0000000000000000     
   1.7300000000000000        3.1429762018367710E-002   1.0000000000000000     
   1.7350000000000001        3.1117030661060859E-002   1.0000000000000000     
   1.7400000000000000        3.0807411032751076E-002   1.0000000000000000     
   1.7450000000000001        3.0500872171217483E-002   1.0000000000000000     
   1.7500000000000000        3.0197383422318501E-002   1.0000000000000000     
   1.7550000000000001        2.9896914436926308E-002   1.0000000000000000     
   1.7600000000000000        2.9599435167891999E-002   1.0000000000000000     
   1.7650000000000001        2.9304915867040746E-002   1.0000000000000000     
   1.7700000000000000        2.9013327082197053E-002   1.0000000000000000     
   1.7750000000000001        2.8724639654239423E-002   1.0000000000000000     
   1.7800000000000000        2.8438824714184505E-002   1.0000000000000000     
   1.7850000000000001        2.8155853680300096E-002   1.0000000000000000     
   1.7900000000000000        2.7875698255247015E-002   1.0000000000000000     
   1.7949999999999999        2.7598330423249287E-002   1.0000000000000000     
   1.8000000000000000        2.7323722447292559E-002   1.0000000000000000     
   1.8049999999999999        2.7051846866350416E-002   1.0000000000000000     
   1.8100000000000001        2.6782676492638175E-002   1.0000000000000000     
   1.8149999999999999        2.6516184408894181E-002   1.0000000000000000     
   1.8200000000000001        2.6252343965687961E-002   1.0000000000000000     
   1.8250000000000000        2.5991128778755347E-002   1.0000000000000000     
   1.8300000000000001        2.5732512726359940E-002   1.0000000000000000     
   1.8350000000000000        2.5476469946681016E-002   1.0000000000000000     
   1.8400000000000001        2.5222974835227212E-002   1.0000000000000000     
   1.8450000000000000        2.4972002042276155E-002   1.0000000000000000     
   1.8500000000000001        2.4723526470339388E-002   1.0000000000000000     
   1.8550000000000000        2.4477523271652670E-002   1.0000000000000000     
   1.8600000000000001        2.4233967845691113E-002   1.0000000000000000     
   1.8650000000000000        2.3992835836709175E-002   1.0000000000000000     
   1.8700000000000001        2.3754103131304997E-002   1.0000000000000000     
   1.8750000000000000        2.3517745856009107E-002   1.0000000000000000     
   1.8800000000000001        2.3283740374897000E-002   1.0000000000000000     
   1.8850000000000000        2.3052063287225571E-002   1.0000000000000000     
   1.8900000000000001        2.2822691425092970E-002   1.0000000000000000     
   1.8950000000000000        2.2595601851121864E-002   1.0000000000000000     
   1.9000000000000001        2.2370771856165591E-002   1.0000000000000000     
   1.9050000000000000        2.2148178957037315E-002   1.0000000000000000     
   1.9100000000000001        2.1927800894261610E-002   1.0000000000000000     
   1.9150000000000000        2.1709615629848571E-002   1.0000000000000000     
   1.9199999999999999        2.1493601345089923E-002   1.0000000000000000     
   1.9250000000000000        2.1279736438377168E-002   1.0000000000000000     
   1.9299999999999999        2.1067999523041434E-002   1.0000000000000000     
   1.9350000000000001        2.0858369425214716E-002   1.0000000000000000     
   1.9399999999999999        2.0650825181712566E-002   1.0000000000000000     
   1.9450000000000001        2.0445346037937653E-002   1.0000000000000000     
   1.9500000000000000        2.0241911445804391E-002   1.0000000000000000     
   1.9550000000000001        2.0040501061684014E-002   1.0000000000000000     
   1.9600000000000000        1.9841094744370288E-002   1.0000000000000000     
   1.9650000000000001        1.9643672553065292E-002   1.0000000000000000     
   1.9700000000000000        1.9448214745385391E-002   1.0000000000000000     
   1.9750000000000001        1.9254701775386920E-002   1.0000000000000000     
   1.9800000000000000        1.9063114291611637E-002   1.0000000000000000     
   1.9850000000000001        1.8873433135151486E-002   1.0000000000000000     
   1.9900000000000000        1.8685639337732773E-002   1.0000000000000000     
   1.9950000000000001        1.8499714119819242E-002   1.0000000000000000     
   2.0000000000000000        1.8315638888734179E-002   1.0000000000000000     
   2.0049999999999999        1.8133395236801075E-002   1.0000000000000000     
   2.0100000000000002        1.7952964939502849E-002   1.0000000000000000     
   2.0150000000000001        1.7774329953659442E-002   1.0000000000000000     
   2.0200000000000000        1.7597472415623393E-002   1.0000000000000000     
   2.0249999999999999        1.7422374639493515E-002   1.0000000000000000     
   2.0300000000000002        1.7249019115346265E-002   1.0000000000000000     
   2.0350000000000001        1.7077388507484793E-002   1.0000000000000000     
   2.0400000000000000        1.6907465652705279E-002   1.0000000000000000     
   2.0449999999999999        1.6739233558580632E-002   1.0000000000000000     
   2.0499999999999998        1.6572675401761255E-002   1.0000000000000000     
   2.0550000000000002        1.6407774526292645E-002   1.0000000000000000     
   2.0600000000000001        1.6244514441949871E-002   1.0000000000000000     
   2.0649999999999999        1.6082878822588433E-002   1.0000000000000000     
   2.0699999999999998        1.5922851504511698E-002   1.0000000000000000     
   2.0750000000000002        1.5764416484854486E-002   1.0000000000000000     
   2.0800000000000001        1.5607557919982831E-002   1.0000000000000000     
   2.0850000000000000        1.5452260123909515E-002   1.0000000000000000     
   2.0899999999999999        1.5298507566725518E-002   1.0000000000000000     
   2.0950000000000002        1.5146284873046980E-002   1.0000000000000000     
   2.1000000000000001        1.4995576820477703E-002   1.0000000000000000     
   2.1050000000000000        1.4846368338086832E-002   1.0000000000000000     
   2.1099999999999999        1.4698644504901784E-002   1.0000000000000000     
   2.1150000000000002        1.4552390548416123E-002   1.0000000000000000     
   2.1200000000000001        1.4407591843112350E-002   1.0000000000000000     
   2.1250000000000000        1.4264233908999256E-002   1.0000000000000000     
   2.1299999999999999        1.4122302410163962E-002   1.0000000000000000     
   2.1350000000000002        1.3981783153338296E-002   1.0000000000000000     
   2.1400000000000001        1.3842662086479501E-002   1.0000000000000000     
   2.1450000000000000        1.3704925297364945E-002   1.0000000000000000     
   2.1499999999999999        1.3568559012200934E-002   1.0000000000000000     
   2.1550000000000002        1.3433549594245302E-002   1.0000000000000000     
   2.1600000000000001        1.3299883542443767E-002   1.0000000000000000     
   2.1650000000000000        1.3167547490079751E-002   1.0000000000000000     
   2.1699999999999999        1.3036528203437736E-002   1.0000000000000000     
   2.1750000000000003        1.2906812580479862E-002   1.0000000000000000     
   2.1800000000000002        1.2778387649535761E-002   1.0000000000000000     
   2.1850000000000001        1.2651240568005305E-002   1.0000000000000000     
   2.1899999999999999        1.2525358621074385E-002   1.0000000000000000     
   2.1949999999999998        1.2400729220443406E-002   1.0000000000000000     
   2.2000000000000002        1.2277339903068436E-002   1.0000000000000000     
   2.2050000000000001        1.2155178329914935E-002   1.0000000000000000     
   2.2100000000000000        1.2034232284723775E-002   1.0000000000000000     
   2.2149999999999999        1.1914489672789647E-002   1.0000000000000000     
   2.2200000000000002        1.1795938519751562E-002   1.0000000000000000     
   2.2250000000000001        1.1678566970395442E-002   1.0000000000000000     
   2.2300000000000000        1.1562363287468536E-002   1.0000000000000000     
   2.2349999999999999        1.1447315850505711E-002   1.0000000000000000     
   2.2400000000000002        1.1333413154667387E-002   1.0000000000000000     
   2.2450000000000001        1.1220643809589084E-002   1.0000000000000000     
   2.2500000000000000        1.1108996538242306E-002   1.0000000000000000     
   2.2549999999999999        1.0998460175806881E-002   1.0000000000000000     
   2.2600000000000002        1.0889023668554440E-002   1.0000000000000000     
   2.2650000000000001        1.0780676072743084E-002   1.0000000000000000     
   2.2700000000000000        1.0673406553522925E-002   1.0000000000000000     
